name,Control,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CIP1,CIP2,CTRL1 CPM,CTRL2 CPM,CIP1 CPM,CIP2 CPM
recA,0,2.86024040263869,0.00000942900549719343,10.497771700417,3.1056277820073e-8,2370,6278,25849,24392,526.430,629.225,3494.865,3774.478
hdeA,0,-2.21315137485386,0.00000942900549719343,9.56373515327586,3.84857367232385e-8,7769,17647,2399,2140,1725.668,1768.704,324.352,331.149
tisB,0,2.9403160627353,0.00000942900549719343,5.81788751644532,3.36340728966316e-8,106,203,1094,916,23.545,20.346,147.912,141.744
uvrA,0,2.22953690499207,0.00000942900549719343,9.51308393046116,3.76101576338558e-8,1707,3440,10842,9607,379.163,344.781,1465.872,1486.611
polB,0,2.3983992393685,0.0000128300266885202,7.70444269196942,5.61630464621101e-8,485,885,3265,2894,107.729,88.701,441.438,447.825
cheW,0,2.49288947949555,0.0000128300266885202,6.54095324908214,5.81860620794566e-8,204,392,1565,1284,45.313,39.289,211.593,198.689
motA,0,2.28145603398277,0.0000177871546782155,7.22382253858531,8.8016857247945e-8,361,663,2271,1967,80.186,66.450,307.046,304.378
fdoH,0,2.3775978528404,0.0000177871546782155,7.88627586782355,9.27674733784484e-8,456,1204,3751.99,3259.99,101.288,120.673,507.281,504.459
lexA,0,2.19292210997593,0.0000177871546782155,9.14734696045479,8.93400498762619e-8,1234,2937,7909,7739,274.099,294.366,1069.321,1197.552
tar,0,2.23643225187506,0.0000198609040781707,7.33044451554084,1.11862072402624e-7,370,767,2589,1956,82.185,76.874,350.041,302.676
dinD,0,2.61896795488856,0.0000198609040781707,6.65852639639323,1.12590159173303e-7,204,420,1558,1668,45.313,42.095,210.646,258.110
flgL,0,2.29655274638099,0.0000202609173282638,7.42008720441243,1.19452120302689e-7,344,883,2534,2394,76.410,88.500,342.605,370.453
dinB,0,2.56213517001498,0.0000227487467631274,5.50430952597177,1.46235263883422e-7,100,182,745,666,22.212,18.241,100.726,103.058
fliD,0,2.27290824997231,0.0000227487467631274,6.68921569803131,1.49594933362969e-7,221,510,1681,1280,49.089,51.116,227.276,198.070
glcD,0,2.98245305936578,0.0000227487467631274,4.61983114692833,1.44256323362061e-7,44,89,468,420,9.773,8.920,63.275,64.992
fdoI,0,2.03525111162288,0.0000288529758170789,6.82656834121334,1.96278747054959e-7,289,564,1637,1331,64.193,56.528,221.328,205.962
ybgS,0,-1.83479623736754,0.000029011737689333,7.59215936020906,2.0393738511776e-7,1839,3725,704,616,408.483,373.345,95.183,95.321
flgF,0,2.11111792084499,0.0000299794392125073,6.52178056700855,2.20836597944007e-7,206,484,1257,1216,45.757,48.510,169.950,188.167
ycgZ,0,-3.39016352154248,0.0000299794392125073,5.6761944297787,2.31133998463775e-7,703,1987,99,105,156.152,199.151,13.385,16.248
pdeH,0,2.79108834786614,0.0000299794392125073,5.57387805089908,2.29439614360683e-7,101,171,919,690,22.434,17.139,124.252,106.772
flgE,0,1.87458711572702,0.0000452959349660918,7.9456605420121,3.59491547349935e-7,585,1452,3136,2973,129.942,145.529,423.997,460.049
flgI,0,2.24409490797472,0.0000462266075481673,5.33372241336028,3.77360061617692e-7,84,206,605,537,18.658,20.647,81.798,83.097
flgG,0,1.84262441943228,0.0000474683097237789,6.99746571886863,3.9826019496141e-7,319,731,1588,1541,70.857,73.266,214.703,238.458
nadA,0,-1.81492917572301,0.0000486629412047421,7.22919022090095,4.19317860721134e-7,1301,3136,544,489,288.981,314.312,73.550,75.669
fdoG,0,1.66997108698452,0.0000519379975720827,10.4774152632855,4.59315624787126e-7,3750.98,8792.94,17748,15148,833.176,881.289,2399.585,2344.039
fliA,0,1.83103543307927,0.000056740859031636,6.51040704391966,5.14656317747265e-7,230,520,1133,1090,51.088,52.118,153.185,168.669
hdeB,0,-2.00518945045306,0.0000582105472408479,8.57980943702884,5.41186493622396e-7,4024,7517,1193,1274,893.820,753.406,161.297,197.142
dinF,0,2.09118250594343,0.0000600129520748332,5.59056055273211,5.71551924522221e-7,119,237,722,564,26.433,23.754,97.617,87.275
flgH,0,2.1274863790521,0.0000618723115056319,5.15987850567643,6.03290112186433e-7,86,175,499,462,19.103,17.540,67.466,71.491
rcsA,0,-2.49518184410728,0.0000660244149375662,5.22977151036423,6.58746997109504e-7,481,858,103,99,106.841,85.995,13.926,15.320
umuC,0,2.60835738864009,0.0000680447180585169,5.14147161038369,6.94333857739968e-7,68,153,676,468,15.104,15.335,91.397,72.419
proV,0,-1.51904633160172,0.000081219956241333,8.83727061174694,8.47192287324562e-7,3707,8347,1786,1699,823.407,836.594,241.473,262.907
umuD,0,2.71358743312147,0.0000891988080416416,4.22153931760286,9.50644892960806e-7,33,80,356,270,7.330,8.018,48.132,41.780
dinG,0,1.4919358400277,0.000103042369030502,7.04183049400914,0.00000112546459713141,377,841,1497,1360,83.740,84.291,202.399,210.450
sodB,0,-1.58439153311226,0.000103042369030502,8.58559629910771,0.00000114491521145002,3022,7568,1563,1307,671.253,758.517,211.322,202.248
uvrD,0,1.5374868757545,0.000104271259758068,8.39751296206317,0.00000118221382945655,1036,1954,4081,3357,230.119,195.843,551.764,519.470
ymgA,0,-3.68415203431163,0.000133689344664448,4.7940103317775,0.00000154606725122151,581,885,44,55,129.053,88.701,5.949,8.511
uvrB,0,1.4636230125566,0.000136867685215346,8.83008111851799,0.00000161385932680227,1263,3064,5055,4705,280.540,307.095,683.452,728.063
uhpT,0,2.07316874491589,0.000142862689603049,5.25568102502832,0.00000171694388865343,102,178,501,498,22.656,17.840,67.737,77.062
cusA,0,1.47662732733988,0.000145173032932794,10.6661603585861,0.00000189203111381868,4968,9846,17615,17368,1103.503,986.834,2381.603,2687.567
ybfA,0,-1.38499118130439,0.000145173032932794,7.37396123064506,0.00000210681952555529,1343,2758,680,644,298.310,276.426,91.938,99.654
flgJ,0,1.89490066191958,0.000145173032932794,5.28836887614439,0.00000201841115859714,92,225,493,486,20.435,22.551,66.655,75.205
hns,0,-1.42271967016554,0.000145173032932794,10.3923251329324,0.00000196569923166349,10183,24572,5547,5046,2261.871,2462.776,749.972,780.830
fliZ,0,1.64469019825924,0.000145173032932794,5.51783869283404,0.00000210568851407246,126,273,547,499,27.987,27.362,73.956,77.216
fliS,0,2.33776752057865,0.000145173032932794,4.30612073666921,0.00000202289088468142,41,95,332,249,9.107,9.522,44.887,38.531
yfdI,0,-1.67630089287957,0.000145173032932794,7.59450645749769,0.00000204648157057332,1639,3748,665,732,364.058,375.650,89.910,113.271
ilvL,0,-1.92464219515676,0.000145173032932794,5.82797025985268,0.00000185980507505258,593,1071,188,186,131.719,107.343,25.418,28.782
ilvD,0,1.32487872964536,0.000145173032932794,8.81944552912003,0.00000197946634376438,1451,2897,4927,4315,322.299,290.357,666.146,667.714
fdhE,0,1.38811664250891,0.000145173032932794,7.03080867389539,0.00000186690054644656,386,869,1472,1268,85.739,87.097,199.019,196.213
pyrB,0,-2.14642929998846,0.000145173032932794,8.17929755412972,0.00000206555696935148,2940,6548,1153,682,653.039,656.286,155.889,105.534
pyrI,0,-1.86568031699906,0.000155930827918019,7.10120094029035,0.0000022983001847327,1348,2641,573,373,299.421,264.699,77.471,57.719
glcB,0,1.29312828054503,0.000160858306966112,7.71944813012134,0.00000240740323350644,646,1444,2239,2025,143.491,144.728,302.720,313.353
rdcB,0,1.6801326833519,0.000164564212817775,5.60894556017141,0.00000250018191809318,143,270,579,541,31.763,27.061,78.283,83.716
ycgR,0,1.91299423010434,0.000172377320564521,4.99899651948699,0.00000265797228988378,90,158,413,378,19.991,15.836,55.839,58.493
bfr,0,-1.53917292024067,0.000172695269834446,8.88980433594773,0.00000270203483414439,4407,7637,1950,1655,978.893,765.433,263.646,256.099
iraP,0,-2.72473347801236,0.000186908111784036,4.38655647660501,0.00000296679542514343,304,499,53,50,67.525,50.013,7.166,7.737
glcE,0,2.53317959445444,0.000196556493885357,3.86995960874727,0.00000316451498092071,25,71,235,228,5.553,7.116,31.773,35.281
tdk,0,-2.03196063799136,0.000197339905841936,4.73338407721119,0.0000032218760137459,277,544,99,71,61.528,54.523,13.385,10.987
sra,0,-1.24834133645363,0.000209604096514685,9.44819696724167,0.00000346963697178503,5419,11030,3026,2825,1203.681,1105.503,409.125,437.147
fliI,0,1.94358644630889,0.000217612049456286,5.09396909045508,0.00000365154005890366,72,208,468,412,15.993,20.847,63.275,63.754
yahO,0,-1.61843069510256,0.000249088807743406,8.14714072059803,0.00000427238527269627,2787,4558,1099,992,619.055,456.834,148.588,153.505
yebO,0,-1.41103132181721,0.000249088807743406,8.04788193471188,0.00000443667150467375,2281,4206,1051,1043,506.661,421.554,142.098,161.396
fliT,0,2.20831103043799,0.000249088807743406,4.2294154748706,0.00000444985660537806,36,103,297,236,7.996,10.323,40.155,36.519
yedE,0,-2.25996454288942,0.000249088807743406,4.37842503653367,0.00000429892875508274,205,516,73,51,45.535,51.717,9.870,7.892
thiF,0,1.28827451266645,0.000249088807743406,8.58122484455442,0.00000446213510470047,1292,2401,4137,3597,286.982,240.645,559.335,556.609
ilvA,0,1.16027149980855,0.000259288951705049,7.8778283127696,0.0000047036544526993,778,1641,2402,2140,172.811,164.472,324.758,331.149
sufD,0,1.16887245851541,0.000259420661552454,7.59889774219503,0.00000476486929382059,635,1357,2025,1735,141.048,136.008,273.786,268.478
rarA,0,1.22200970539117,0.0002715500961767,7.54420921483509,0.0000051108067987905,631,1225,1975,1704,140.159,122.778,267.026,263.681
fliK,0,1.89855553368373,0.0002715500961767,4.82164380897812,0.00000505511906351765,62,171,366,349,13.772,17.139,49.484,54.005
zapC,0,-2.55190867635341,0.000286991690612988,5.32395483357556,0.00000546650839262835,585,848,116,95,129.942,84.992,15.684,14.701
recX,0,3.45313303326342,0.000288546704483913,4.57167708782989,0.00000556155779617519,57,52,453,501,12.661,5.212,61.247,77.526
bdm,0,-2.56598897886616,0.000293194222320091,5.6640019940187,0.00000578410370563445,749,1062,131,135,166.370,106.441,17.712,20.890
gabD,0,1.19278214795913,0.000293194222320091,7.73928024782555,0.00000574150613357293,729,1417,2238,1933,161.927,142.022,302.585,299.117
flgN,0,1.45706938290426,0.000314295323781006,6.02873744607706,0.00000648545906214775,208,388,702,685,46.201,38.888,94.913,105.999
ymgC,0,-3.80743867023853,0.000314295323781006,6.06947606883965,0.00000644142887670938,1551,2074,83,162,344.512,207.871,11.222,25.068
cho,0,1.43397149506609,0.000314295323781006,5.93593411436262,0.00000637820154974388,181,394,743,566,40.204,39.489,100.456,87.584
torI,0,-1.97888288841157,0.000314295323781006,5.59514805340591,0.00000646182310037269,546,881,156,155,121.279,88.300,21.092,23.985
pnuC,0,-1.19965737227907,0.000322063451592405,7.04549423783838,0.00000685979129567784,979,2113,628,502,217.458,211.779,84.908,77.681
upp,0,-1.60284894410012,0.000322063451592405,6.70420599191515,0.00000677052129642019,841,2027,471,315,186.805,203.160,63.681,48.744
gpp,0,1.14208408677168,0.000322063451592405,8.89998596397833,0.00000686484454641408,1649,3235,4844,4324,366.280,324.234,654.924,669.106
rpsT,0,-1.1185766443542,0.000325114959499416,10.4653224026149,0.00000700361023864954,10212,21928,6508,5884,2268.313,2197.776,879.902,910.505
flgM,0,1.45286016326417,0.000325199316400053,6.08324214351306,0.00000714209423044945,181,469,751,708,40.204,47.006,101.538,109.558
nadB,0,-1.13185008550138,0.000325199316400053,8.05784186309883,0.00000715291013396942,1976,4060,1199,1124,438.914,406.921,162.109,173.931
flgD,0,1.72847131595002,0.000327877087136544,6.53580634705617,0.0000072861574919232,205,633,1181,1034,45.535,63.444,159.675,160.004
yciY,0,-1.76276049758949,0.000341965797902502,5.38469203291505,0.00000767678321821942,425,730,162,129,94.402,73.166,21.903,19.962
ivy,0,-1.26671702821731,0.000363444991204624,7.69218579576158,0.00000832379685071815,1705,3113,888,832,378.718,312.006,120.060,128.746
codB,0,-1.4381201975364,0.000363444991204624,6.87784678101064,0.00000829595835094007,924,2096,555,381,205.241,210.076,75.038,58.957
ridA,0,-1.10828405323888,0.000364459900171899,7.58656103173076,0.00000842968476588066,1380,2978,933,763,306.529,298.476,126.145,118.068
leuC,0,1.25155687095293,0.0003650000138528,10.4275603664998,0.00000852494363420371,4754,8628,14888,12646,1055.969,864.758,2012.904,1956.873
feoA,0,-1.47450859836953,0.00038625785982076,6.65611757195457,0.00000917489096936918,783,1850,370,413,173.922,185.420,50.025,63.909
yjiT,0,-1.41477942831167,0.00038625785982076,5.54883444338606,0.0000091966157100181,358,837,207,165,79.520,83.890,27.987,25.533
slp,0,-1.86960476385001,0.000401991255665886,7.03952989057976,0.00000966237485274011,1283,2529,383,516,284.983,253.474,51.783,79.847
lgoT,0,1.65088216071977,0.000425346395758711,5.76396372099662,0.0000103201959968667,172,287,603,625,38.205,28.765,81.527,96.714
ydbK,0,1.06068472264685,0.000426869579351639,9.24802034348309,0.0000104539488820809,2075,4405,6276,5113,460.904,441.500,848.535,791.198
proX,0,-1.19850642467778,0.000432165240344514,7.70067040473051,0.0000106816351921887,1424,3595,946,829,316.302,360.316,127.902,128.281
flhB,0,1.92418323942104,0.000453777818919577,3.82991006537378,0.0000113187211068375,32,82,195,167,7.108,8.219,26.365,25.842
rapA,0,1.05677582517644,0.000511520026708733,8.08347830726169,0.0000128749938695395,919,1984,2831,2249,204.130,198.850,382.760,348.016
cusB,0,1.51037500882632,0.000543764540965063,10.5528892764274,0.0000139502889423014,3768,10885,16375,16276,836.957,1090.970,2213.951,2518.588
rmuC,0,1.3417032457786,0.000543764540965063,6.37878202964415,0.0000140564983378724,225,613,928,801,49.978,61.439,125.468,123.949
rnr,0,1.22642378092831,0.000543764540965063,9.40391550297725,0.0000138532953723884,2139,4732,6439,6934,475.120,474.274,870.573,1072.984
narG,0,-1.48739834162354,0.000558966318761811,5.69478133327796,0.0000145762191967366,438,884,187,212,97.290,88.601,25.283,32.805
cspE,0,-2.25926838868208,0.000580078323454846,12.7011248305185,0.000015258296036454,94830,114755,19165,20242,21063.855,11501.539,2591.168,3132.297
leuB,0,1.05460541620101,0.000584343522233838,9.81815354645019,0.0000158478336202089,3231,6257,9198,7665,717.677,627.120,1243.598,1186.101
lnt,0,1.07936713418051,0.000584343522233838,7.80294372780504,0.0000157822164478206,767,1588,2383,1837,170.368,159.160,322.189,284.262
gor,0,0.977400085818918,0.000584343522233838,8.00173326622905,0.0000159213964171969,895,1922,2508,2145,198.799,192.636,339.089,331.923
bisC,0,1.07032844493022,0.000584343522233838,7.55868315255046,0.000016033008206416,615,1415,1982,1570,136.605,141.821,267.973,242.946
rhlB,0,1.08641077222627,0.000584343522233838,9.80964265305972,0.0000159630087810655,3219,6071,8817,8079,715.012,608.478,1192.086,1250.164
ybjX,0,-1.09180403477967,0.000628146576756476,6.71235079925168,0.0000174960865795985,762,1585,473,453,169.257,158.860,63.951,70.098
ydeI,0,-1.63061491721971,0.000628146576756476,5.36574307932472,0.0000176484963794157,408,676,156,143,90.626,67.753,21.092,22.128
yeeD,0,-1.24479552392731,0.000628146576756476,5.54727761079044,0.0000176621713192297,352,759,218,175,78.187,76.072,29.474,27.080
asd,0,1.02555037662821,0.000633979002600225,11.2000503557734,0.0000180323132233942,7820,17953,22690,20644,1736.996,1799.374,3067.759,3194.503
gadX,0,-1.69925130377398,0.000633979002600225,8.97383581529371,0.0000181136857885778,5297,7960,1717,1894,1176.582,797.806,232.144,293.082
yfjW,0,-1.87550994636941,0.000636552687002636,5.85444541839553,0.0000183315626415725,620,1027,173,217,137.716,102.933,23.390,33.579
hslU,0,0.998251768350159,0.000655931077486975,8.30648677168531,0.000019038362339758,1153,2247,3069,2710,256.107,225.210,414.938,419.352
trpE,0,1.06883443961776,0.000665894349273958,7.84788780247012,0.0000194791093634732,814,1606,2165,2134,180.808,160.964,292.715,330.220
spy,0,-1.23457505223294,0.000665894349273958,5.40496137339387,0.0000197805350918114,316,687,186,170,70.191,68.856,25.148,26.306
glcF,0,1.35301436963689,0.000665894349273958,5.31176319625624,0.0000196517673391301,129,248,410,404,28.654,24.856,55.433,62.516
nlpA,0,-1.16193656028695,0.000670815235313516,7.00859249448045,0.0000200788233699284,868,2198,611,505,192.802,220.299,82.609,78.145
yeaQ,0,-1.76040136595139,0.000683336060727201,9.49613315541342,0.0000206085478632013,8197,11062,2734,2354,1820.736,1108.710,369.645,364.264
ytfK,0,-1.34370041133201,0.000691263583551338,7.34031419708019,0.000021004380996798,1424,2415,650,661,316.302,242.048,87.882,102.285
minC,0,-1.06277529314492,0.000698989929561016,7.11855877301709,0.0000216368290171411,1012,2060,703,545,224.788,206.467,95.048,84.335
yeiB,0,1.02924840137742,0.000698989929561016,6.74046262288124,0.0000214961842550861,381,761,1057,913,84.629,76.273,142.910,141.280
ilvE,0,0.98328651805198,0.000698989929561016,8.11801697702678,0.0000217146531405576,1018,1981,2689,2356,226.120,198.550,363.561,364.573
lolA,0,0.959068446682208,0.000716868296706571,7.89727956159402,0.0000224326133663281,814,1849,2246,2049,180.808,185.320,303.666,317.067
yoaA,0,1.1650456571267,0.000719016585919514,6.99621625335549,0.0000226628810527919,378,979,1381,1113,83.962,98.122,186.716,172.228
artJ,0,-1.26460822169713,0.000743329074087772,6.98035783970585,0.0000235977483837388,951,2083,639,430,211.238,208.773,86.395,66.539
csgD,0,-1.66057627094651,0.00074469706987767,5.58356663893428,0.0000239004939129837,491,776,175,169,109.062,77.776,23.661,26.151
yigZ,0,1.21675574413264,0.00074469706987767,5.97966637204948,0.0000239789079189635,201,437,613,629,44.647,43.799,82.880,97.333
stpA,0,-2.17592318048987,0.00076824225446918,4.36214394715913,0.000024911256777572,227,443,87,43,50.422,44.401,11.763,6.654
ychH,0,-1.115538997136,0.000770220903511573,5.78086968311488,0.0000253247235848476,397,850,258,224,88.183,85.193,34.882,34.662
gadA,0,-1.10254313249437,0.000770220903511573,7.97788538278066,0.000025313909596124,1763.86,3994.6,1302.8,943.56,391.793,400.366,176.143,146.009
sufS,0,1.00576007289307,0.000779340549910872,7.38553645250373,0.0000259780183303624,615,1173,1654,1404,136.605,117.566,223.626,217.258
ugd,0,-1.045048690314,0.000779340549910872,6.36230291496957,0.0000258414067218977,574,1252,384,355,127.498,125.484,51.918,54.934
gabT,0,1.01631747128996,0.000784104780110954,8.08740489930716,0.0000263146275411386,1008,1876,2709,2291,223.899,188.026,366.265,354.515
tatE,0,-1.22147954172578,0.000787621425014133,5.92076384312258,0.0000271315020069683,464,950,249,262,103.065,95.216,33.666,40.543
atpD,0,0.946476079511328,0.000787621425014133,11.5252232628583,0.0000271015151472232,10310,22563,28263,24641,2290.081,2261.420,3821.246,3813.009
katG,0,1.07809212462217,0.000787621425014133,9.14135920145937,0.0000268775126115878,2085,3735,5793,4837,463.125,374.348,783.232,748.489
metH,0,0.923426899963021,0.000787621425014133,10.1629588095475,0.0000271470423134123,4018,8901,10838,9566,892.487,892.120,1465.331,1480.266
uspF,0,-1.25074425918531,0.00084904135067837,5.52262696121618,0.0000298957922186013,375,697,199,183,83.296,69.858,26.905,28.318
fliG,0,1.35178948748604,0.00084904135067837,5.37147885053104,0.0000297047263759514,112,301,483,384,24.878,30.168,65.303,59.421
nusA,0,0.92183250581162,0.00084904135067837,10.2523906539221,0.0000300341158063097,4314,9394,11280,10394,958.235,941.532,1525.091,1608.393
yigA,0,0.964704726712498,0.00084904135067837,6.80037687432272,0.0000299441141582436,393,835,1098,917,87.294,83.689,148.453,141.899
flgC,0,1.43311962647335,0.000852979713726544,4.84411829019745,0.0000303668514864099,75,203,341,278,16.659,20.346,46.104,43.018
ilvX,0,-1.87969462714906,0.000865206731331906,5.33831910510557,0.0000309983364059957,468,680,141,127,103.953,68.154,19.064,19.652
caiF,0,-1.90581215935753,0.000871087010957347,3.699994114085,0.0000321298547874337,137,242,46,39,30.431,24.255,6.219,6.035
leuD,0,0.967673327658444,0.000871087010957347,9.36658328928133,0.0000321966400875391,2465,4659,6415,5531,547.531,466.957,867.328,855.880
emrE,0,-2.05920309552416,0.000871087010957347,3.59229981985343,0.000031919516045884,132,238,35,40,29.320,23.854,4.732,6.190
puuC,0,1.20393074733786,0.000871087010957347,6.57715014115567,0.0000317203204169856,344,601,933,922,76.410,60.236,126.145,142.673
dctR,0,-1.86990561810342,0.000871087010957347,4.74311087295655,0.0000317271663950391,296,465,86,92,65.748,46.606,11.627,14.236
hisF,0,0.906661890113193,0.000878011208437996,7.43329135450766,0.0000326516639872633,621,1323,1658,1404,137.938,132.600,224.167,217.258
argR,0,-0.999606550027729,0.000880369993096735,6.4040681557709,0.0000329390133471568,574,1285,412,362,127.498,128.792,55.704,56.017
yciF,0,-1.20701544533023,0.000887457555050741,5.41718710880173,0.0000334054317774202,317,686,208,157,70.413,68.756,28.122,24.295
dinI,0,1.49810104290436,0.000889292234586378,5.42462039723875,0.000033676145844881,145,237,447,472,32.208,23.754,60.436,73.038
ariR,0,-4.13605768264003,0.000912328397542811,5.3068521204515,0.0000351947383630836,1156,1225,43,85,256.773,122.778,5.814,13.153
glgS,0,-1.68237427877906,0.000912328397542811,6.16657839355486,0.000035278985315308,772,1123,278,236,171.478,112.555,37.586,36.519
yhjE,0,0.887321717002614,0.000912328397542811,9.55990291236184,0.0000353759990883947,2733,5812,7256,6043,607.060,582.519,981.034,935.109
ubiB,0,0.89151888801178,0.000912328397542811,8.29810484695096,0.0000353041076823283,1114,2471,2873,2662,247.444,247.661,388.439,411.924
ruvA,0,1.03285974352522,0.000916529554139867,6.24065109638738,0.0000357467309097635,245,582,736,666,54.420,58.332,99.509,103.058
glsA,0,-1.39056397923607,0.000919533173663904,7.38797851542151,0.0000362809007295962,1571,2419,688,645,348.954,242.449,93.020,99.809
fliP,0,1.61239749211912,0.000919533173663904,3.75778681809182,0.0000361125528079263,40,77,158,144,8.885,7.717,21.362,22.283
pheP,0,0.988615164911165,0.000925315556041576,7.96630490207517,0.0000371136375161622,897,1814,2259,2282,199.244,181.812,305.424,353.122
lhgD,0,1.07368120083674,0.000925315556041576,5.9507139121113,0.0000369394779814452,222,425,609,544,49.311,42.596,82.339,84.180
lamB,0,1.44489948268117,0.000925315556041576,5.27530324351786,0.0000371385155145939,128,226,484,342,28.432,22.651,65.438,52.922
ydiU,0,0.937555229697731,0.000930489030150976,8.43735458007271,0.0000377681488428627,1196,2704,3127,3063,265.658,271.014,422.780,473.976
rlmJ,0,1.17560956900518,0.000930489030150976,6.85011872317944,0.0000375844803833395,430,718,1214,1012,95.513,71.963,164.137,156.599
astD,0,1.73535407861805,0.000948050132591522,3.66383201462057,0.0000386959237792458,39,65,153,139,8.663,6.515,20.686,21.509
arnB,0,-1.07217538766432,0.000949721600278298,6.00108370850246,0.0000389795033220798,478,934,296,272,106.174,93.612,40.020,42.090
deaD,0,1.00718251062324,0.000952203639617446,10.7596645902874,0.0000395132122562342,5690,13579,15916,15771,1263.876,1360.981,2151.893,2440.443
glnL,0,1.02703705441994,0.000952203639617446,6.56895038992609,0.0000394653794799087,352,654,944,800,78.187,65.548,127.632,123.794
dhaR,0,-1.19792563746353,0.000954116122498883,5.05082730542636,0.0000398089266530146,242,534,146,136,53.754,53.521,19.740,21.045
yeeE,0,-1.19072042826155,0.000954994152402351,6.50755104588342,0.0000400621129692596,631,1541,461,327,140.159,154.450,62.329,50.601
flhA,0,1.248802059065,0.000975167616812345,4.97862980187779,0.0000411295185322214,92,229,331,301,20.435,22.952,44.752,46.577
pdeL,0,-1.64808636607425,0.000992523074097807,4.13608861169372,0.0000426952766319635,148,337,79,51,32.874,33.776,10.681,7.892
zipA,0,-0.843075276080926,0.000992523074097807,8.67743331011336,0.0000432118889403127,2685,5777,2104,1847,596.398,579.011,284.467,285.809
bfd,0,-1.05985939776593,0.000992523074097807,6.18015977049274,0.0000430465717190724,537,1055,328,318,119.280,105.739,44.347,49.208
prlC,0,0.897818862646574,0.000992523074097807,9.03347180443837,0.0000429639872669496,1791,4245,4864,4375,397.821,425.463,657.628,676.998
yieF,0,0.949044326625761,0.000992523074097807,6.5746017948754,0.0000424433564412098,328,736,891,821,72.856,73.767,120.466,127.044
rpoB,0,0.976549747726164,0.000992523074097807,12.9762027747543,0.0000421529197574677,29749,57146,78068,68200,6607.915,5727.567,10555.037,10553.435
tktB,0,0.900131340379167,0.00101826448029132,10.9076572193193,0.000045532068596673,7163,14231,17857,16060,1591.062,1426.329,2414.322,2485.164
glcG,0,1.46517703246355,0.00101826448029132,4.85948516389495,0.0000457179970743041,92,172,294,324,20.435,17.239,39.750,50.137
glgC,0,0.843100343970377,0.00101826448029132,9.19071380494192,0.0000453987442776594,2161,4543,5432,4692,480.006,455.331,734.423,726.052
atpG,0,0.865741881115804,0.00101826448029132,10.6535301440869,0.0000446660143799571,5827,12607,15087,13038,1294.306,1263.561,2039.809,2017.532
metF,0,-1.47379958787682,0.00101826448029132,6.37746087808988,0.000044846900791848,605,1630,403,257,134.384,163.370,54.487,39.769
thiS,0,1.43467146374323,0.00101826448029132,4.86161704787238,0.000045141071397484,84,190,371,256,18.658,19.043,50.160,39.614
cusF,0,1.26868209721449,0.00104247632023235,10.0273390172156,0.0000471728724506391,2871,8148,10275,10591,637.713,816.649,1389.212,1638.877
yfjH,0,-1.50292713842418,0.00104247632023235,4.86914293715087,0.0000472778376522608,275,461,112,109,61.084,46.205,15.143,16.867
pdeG,0,-2.0860099692377,0.00104613253166737,4.66055428704162,0.0000476808704909617,320,450,77,78,71.079,45.102,10.411,12.070
chaA,0,-0.920995466978058,0.00104930986838964,6.85923251284765,0.0000480636266246503,811,1626,590,500,180.141,162.969,79.770,77.371
thrL,0,-1.17279596636443,0.00107974759647609,5.09424316899309,0.0000497026671393755,263,518,154,138,58.418,51.918,20.821,21.354
yhiD,0,-1.35292610781337,0.00107993670083366,5.50795230154205,0.000049956255548768,401,688,180,184,89.071,68.956,24.337,28.473
thiE,0,1.13790740242261,0.00108004425205369,8.01261518278184,0.0000502061387009087,981,1603,2666,2275,217.902,160.664,360.452,352.039
ybaT,0,-1.37102576635269,0.00108119993531868,6.51763961193324,0.0000508758870109456,849,1330,375,356,188.582,133.302,50.701,55.088
mdtF,0,-0.932576091310341,0.00108119993531868,6.77289342387057,0.000050995371098931,740,1588,520,501,164.370,159.160,70.306,77.526
ysgA,0,0.856920715153761,0.00108119993531868,8.64435286200452,0.0000508395042908794,1429,3190,3582,3368,317.413,319.724,484.298,521.173
ftsK,0,0.878229247117467,0.00108291566005622,9.75154387084442,0.0000513218532770409,3269,6373,8070,7048,726.118,638.746,1091.089,1090.625
trpB,0,0.938052834188372,0.00108879154230047,8.44126454751964,0.000052094107806213,1331,2447,3377,2847,295.645,245.255,456.581,440.552
gyrB,0,0.849804029514873,0.00108879154230047,10.0140332277425,0.00005208750850498,3685,8310,9464,8466,818.521,832.886,1279.562,1310.050
mppA,0,-1.08282378278859,0.00109239796416153,5.94187684462844,0.0000525143692522097,426,967,315,235,94.624,96.919,42.589,36.364
ompT,0,-0.841727318396336,0.00111789379355341,9.98773640167022,0.0000539935097566615,6570,14512,5333,4486,1459.343,1454.493,721.038,694.175
cfa,0,-0.9112981732978,0.00113163177129758,8.61733138572982,0.0000549317556967657,2709,5522,2112,1615,601.729,553.453,285.549,249.909
yfhL,0,-1.60006179932364,0.00113163177129758,3.98976864569747,0.000055170256423805,150,267,63,53,33.318,26.761,8.518,8.201
bssR,0,-0.995852845377615,0.00113333824737688,6.04067597547459,0.0000557674230227511,454,979,306,295,100.844,98.122,41.372,45.649
iap,0,-1.17693453248128,0.00113333824737688,5.04757970598407,0.0000557674375693385,231,547,156,129,51.310,54.824,21.092,19.962
ssb,0,0.8500752860422,0.00114362465539737,8.70256621867769,0.0000565329194731577,1461,3398,3780,3444,324.521,340.571,511.068,532.933
